,beta0,july_min,jan_max,prec,evap,soil,wind
593,2.064183937,-0.127607383,-0.156482305,-0.315469251,0.601982446,-0.367523935,-0.355535213
594,1.414720126,-0.617631319,-0.3923488,0.857396612,-0.501601523,-0.680728673,-0.989351309
595,3.026317238,-4.080397942,-2.531054978,5.720534878,-2.512066325,-4.225465285,-5.243293948
596,1.097439802,-0.698036314,-0.702134481,1.799446073,-0.330517086,-1.573016175,-3.076348222
597,2.778080294,0.210160627,-0.229919136,-2.168276696,1.884846993,1.135016858,1.349367125
598,1.505282124,-1.298544332,-0.8146388,2.871758375,-2.010979091,-3.565756385,-5.369374975
599,0.170613232,-0.805201632,-0.724039195,1.306315285,-0.53181331,-1.113374425,-1.558614851
600,0.083472973,-0.75198584,-0.30718906,1.252105859,-0.451640573,-1.354497591,-2.618140638
601,-8.406301932,-10.47673825,-9.711702809,27.92759913,-10.16647357,-31.37698191,-49.30396041
602,0.270322629,-1.517913579,-0.461424117,0.478817969,1.51754754,-0.237437879,-2.196995397
603,-0.330964971,-0.778745317,-0.475469846,1.272612889,-0.45811653,-1.197380828,-2.579697596
604,-0.70676513,-2.720200287,-1.995610145,7.08739969,-3.733036525,-6.935513191,-11.62098192
605,2.596197352,-0.473763273,0.040863854,4.5703271,-2.185229494,-4.602333631,-8.261702531
606,-0.7904253,-1.386071454,-0.68131719,3.547684293,-2.056472846,-3.364432872,-5.072606399
607,0.669825303,-4.023999902,-0.880534129,14.36533051,-10.28696345,-16.10589844,-25.80765754
608,1.085622322,-0.195669929,0.294018233,1.994685445,-0.750865789,-3.422221144,-5.713980484
609,1.430313079,-1.000414436,-0.854087721,0.539482357,1.989448586,-2.437716364,-1.20444598
610,5.632808728,1.177573693,2.170144315,-11.78501462,10.87912283,6.16344469,2.319258155
611,3.737538425,-0.98044384,-0.267552524,-1.198748113,1.252597576,-0.05041666,-0.70582814
612,1.797529487,-0.707896516,-0.100239688,-1.379573648,1.5321252,0.185820715,-0.144533296
613,1.580128497,-0.628224377,-0.195419012,-0.269573918,0.549633291,-0.090804623,-0.05711444
614,2.975424914,-1.179784743,-0.422595953,-0.860701081,1.306383742,-0.187563003,-0.036032025
615,5.412940663,-1.08409791,0.096855319,-3.720573791,3.557391666,1.185431913,0.287973225
616,4.259209334,-1.221170422,-0.2376481,-1.922745722,2.108175417,0.306727113,-0.261172609
617,1.771275219,-0.470469333,-0.150796099,-0.418736751,0.477055716,0.009016881,-0.153176156
618,9.818608564,-2.154172985,0.546404321,-6.15867848,8.35390447,3.447141962,-0.134552889
619,2.340009665,-0.700692688,-0.125247435,-1.184218773,1.494964003,0.439247255,-0.391568281
620,1.259407109,1.252820161,0.806996944,-2.336469005,2.515234752,2.167971916,-0.357863089
621,2.603764976,-0.741813402,-0.275446316,-3.40333512,3.86084036,0.740217756,0.408608345
622,2.357750238,3.421325305,1.355800335,-3.219049356,3.42439886,2.433149847,-1.758156837
623,1.719373109,0.357781085,0.721235666,-3.286107446,3.297157508,2.008220511,0.029022291
624,3.168232543,-2.774205603,-0.749717611,-2.374730617,3.741095464,0.481024096,-0.72946677
625,1.330381604,-0.257221876,0.183649957,-1.148726317,1.380194545,0.947212017,0.013686144
626,6.954817829,-1.433701501,-0.109747264,-2.11760502,1.981104861,2.314668162,-1.546335221
627,2.048269068,-0.183184046,0.13372528,-0.90252611,1.135828434,0.95323,-0.361919791
628,12.52886022,-2.151302586,-1.099447989,-5.532807403,8.731088426,3.518835053,-4.969651658
629,-237.2351596,-185.8329011,-85.35792625,597.351279,-430.5470667,-487.9518909,-656.1592319
630,-5.549369274,-1.644961866,-3.309633013,1.240519197,1.112126447,-6.528163357,-1.460786942
631,-0.164913199,-1.043583715,-0.523652088,2.134553551,-1.431944039,-2.138635944,-2.869664952
632,2.386399162,-0.277441298,-0.961583586,0.76124029,-0.701515331,-1.009066925,-0.701624543
633,6.004666172,-0.904036904,-1.866279106,-0.506502411,0.434094294,-0.333642863,0.075922555
634,2.090592226,-0.696317697,-0.449900664,0.719366068,-0.65804826,-0.909122951,-1.739305735
635,2.896216313,-0.292623292,-0.40496192,1.832842163,-1.408823925,-1.493975118,-2.760939113
636,1.76003816,-0.611453113,-0.557567024,0.169679514,-0.155712854,-0.510065385,-1.552118714
637,0.856897646,-0.28883439,-0.265297447,0.308561039,0.086978363,-0.918982013,-0.570504482
638,11.427385,-5.333587214,-3.633608151,12.64057044,-9.705698337,-17.62693415,-20.67227728
639,37.6362698,-94.01094475,-34.52559051,137.6858703,-65.37327756,-225.6000155,-302.3474965
640,4.596821401,0.289346539,-1.049099562,0.679981568,-5.089929836,-1.556533103,1.15525906
641,0.538876422,-0.26970935,-0.139996372,0.317221736,0.127011232,-0.220445729,-0.456059372
642,1.77424524,0.861596721,0.211431308,-0.243783617,0.29891009,0.588952673,-1.005690785
643,-4.12456894,-4.490127977,-1.500788952,3.997541977,0.398560865,-2.115692242,-6.370641552
644,-1.968802146,-3.145833268,-1.04805747,2.165814169,0.011696653,-1.403048653,-3.027896411
645,-0.230125055,-1.092180902,-0.343178898,0.685993031,0.25429212,-0.391079362,-1.621111638
646,1.856818846,-6.233271682,-2.580516751,3.267536108,2.14553049,-2.321628738,-11.27607239
647,0.032523896,0.657604478,0.641495249,-1.443282113,2.686833482,1.006262715,-2.907555569
648,-75.07057926,-130.7982973,-45.3150385,109.0938231,-17.81081966,-65.5048657,-143.1008984
649,-1.23408786,1.039978857,0.04131053,-0.392604164,1.474801539,-2.395537777,-1.35890373
650,-6.06151898,-3.818111001,-2.894529701,0.474626421,13.74093413,3.898912154,-12.10536527
651,5.54436081,-8.84874894,-4.711581297,-9.585333638,17.75917037,5.573983133,2.221122893
652,4.74841,-0.209391393,-0.570172087,0.184752294,-0.096849752,-0.36368542,0.040359552
653,0.733696937,0.284976802,0.132526065,-0.210865043,0.121688986,0.32858871,0.212468572
654,2.140564853,0.356825118,0.126512753,-0.250514725,0.58251295,0.319490475,0.321345978
655,1.243350503,0.105439456,-0.026406227,0.074721081,-0.109535411,0.052037439,0.100618212
656,5.724510099,1.123520286,0.160459055,-1.134741568,0.356835018,0.929666901,0.97594609
657,1.861761022,0.423576684,0.192903755,-0.200973464,0.12960727,0.313306226,0.259116711
658,15.83906741,0.453156028,0.747625752,-2.795131365,1.85885235,1.455943263,-0.174750528
659,4.721790593,0.333412641,-1.588793005,-3.06537923,3.887902451,2.860718681,1.719839756
660,3.396488663,2.361940248,0.791599892,0.554324016,-0.796218274,0.482590566,-0.933284394
661,5.517944471,-0.700777532,-0.371922026,-0.310822302,0.143808987,-0.53975875,-0.55984754
662,4.951608837,-0.009393451,-0.006348557,-0.460792129,0.115533843,0.368452888,-0.085730113
663,4.403019047,1.301500498,0.571555372,0.762015774,-0.693393992,0.35835146,0.063261415
664,1.542511213,-0.233884686,-0.146722887,0.028965097,0.042533147,-0.091846133,-0.09731067
665,10.058549,1.132120344,1.169319451,-2.093964954,1.920349484,1.786858437,0.384325183
666,3.081423921,-0.23470904,-0.486458456,0.373322455,-0.152372337,-0.232925677,0.298811991
667,2.660721667,0.391951192,0.143956163,-0.485858926,0.093369316,0.631056561,0.320207495
668,76.60972782,27.34351951,18.39100333,-12.60777541,-2.830905431,20.26397706,3.318063011
669,0.556700943,-0.318002531,0.328331386,-0.956451291,0.247226093,-0.242006613,-0.046672015
670,1.522655247,0.445926122,0.23907918,-0.126578853,-0.190475824,0.306284329,0.07522828
671,2.099640528,12.08565175,5.128957675,0.868258084,-1.957949742,4.118145937,4.119681193
672,0.000920336,-0.203825312,-0.234791223,0.26211069,0.106525566,-0.726873864,-1.653690587
673,1.02834158,0.154700342,0.121405273,-0.739485054,1.366682939,0.658841756,0.679831912
674,2.962776677,-0.995389971,-0.23978018,-1.374513237,1.310272971,0.686773685,0.371372321
675,2.003380532,0.019826625,0.295764951,-2.152936507,1.941259183,1.599011936,0.668054684
676,7.253227359,-2.197236802,-0.404573659,-2.679065253,2.482661805,1.96051775,1.045275375
677,5.078644022,-0.61882181,-0.197431933,-2.461445989,2.481670064,2.452702832,0.764674007
678,2.825188029,-1.114343632,-0.348571477,-0.694077584,0.704137825,0.565621779,0.267959575
679,11.56537291,-4.081382203,-0.62532792,-10.08020961,9.985868628,6.900945819,3.08709101
680,-0.442177029,0.805177527,-0.051189343,-1.717692289,2.407796516,1.829130984,0.635630075
681,12.62676971,-6.137537873,-1.546835555,-5.47118228,6.129046265,4.20998416,3.004549021
682,0.663657673,0.007280212,-0.878873769,0.950723078,0.186571468,0.138291129,-0.10009194
683,2.865176702,-1.431002278,-0.346319765,-1.227511688,1.316543658,0.677252619,1.055431494
684,2.11337112,-0.245323803,-0.056952726,-0.700542843,0.614319403,0.66060601,0.014974599
685,-1.207732071,-5.564643901,-0.94107956,1.47188138,1.851397053,-0.45572755,-3.83880965
686,-1.414715624,-0.454159762,0.337278548,-1.505952915,3.03165179,2.911460969,2.365915209
687,8.427614857,-43.31149703,-30.49026285,90.68325852,-68.85489384,-65.6522519,-56.15550388
688,1.540515638,1.020586134,-0.659030192,1.004105305,-0.824243446,0.220326265,-0.200022456
689,0.757974376,0.488460081,-0.155048692,-0.199212022,0.186405187,0.443964365,-0.023129385
690,4.662537252,8.391269104,1.765308574,-14.61308835,14.63119162,11.19336731,4.328184271
691,4.170726452,4.157304413,1.917040847,-7.58200223,6.220762633,5.98726048,1.461606825
692,1.203579295,1.405749948,0.414196729,-2.16547734,1.820502429,1.78055977,0.131130558
693,0.922503471,1.142451936,0.203124381,-1.31606466,1.174259815,1.049278307,-0.069432159
694,0.513707307,2.010788575,0.514595646,-2.546697231,2.438393559,2.343774695,0.649559534
695,0.46266719,5.30198662,2.088457827,-7.73973847,7.455819207,6.601947186,1.560200553
696,0.493542838,1.350656477,0.054667486,-1.258647694,1.402412134,0.867276532,0.191476628
697,0.794953057,5.787075792,1.539133956,-8.455645087,8.196005986,5.876768316,2.394424757
698,0.792938453,4.022404461,0.82990342,-5.169394194,5.10531345,3.024237495,0.35109323
699,-1.591952588,4.575616028,1.533858018,-8.880885151,9.075874519,5.001676064,1.081316665
700,-1.408932603,4.090421284,0.378303297,-6.489395818,6.82825827,4.12725177,0.817327683
701,-0.927261629,3.211632056,0.343820709,-3.73642604,3.952529533,2.4448731,0.296059115
702,0.370827956,2.097205732,0.847814469,-2.821753075,2.651632194,2.47788401,0.332519833
703,0.690769511,7.393379671,1.98256344,-11.14966063,10.47393574,8.820077628,1.58937033
704,-0.475880506,1.522330166,0.650436112,-2.027964458,1.984597726,1.733761407,0.527209056
705,-9.890525115,19.84945186,9.829114546,-32.92094585,32.20693754,26.68889466,6.995997173
706,-5.64909919,6.57799874,-1.090865857,1.265008661,1.579503079,-0.223999219,1.065991363
707,-0.833747891,3.684521979,1.711181228,-6.695668497,6.402667233,4.717982375,0.88713951
708,-1.696024768,4.272465437,0.886798712,-4.343326138,4.26264882,4.381201641,-0.351749639
709,0.373205874,11.86028921,4.049423142,-16.61791088,14.80289785,13.06573601,2.17575255
710,-1.491768241,4.881181081,-0.051398638,0.479583853,0.190329365,1.990140355,0.737940532
711,3.799200833,-0.91476709,0.125334637,-1.390785328,1.490522716,1.92173026,-0.566159347
712,1.38991521,-0.293037233,0.090742832,-0.828264004,0.812196724,0.696887224,-0.178399941
713,2.196078051,-0.305450603,-0.072786786,-1.034477225,1.099527448,0.977490871,0.17999431
714,8.871884425,-0.880913245,0.669065944,-5.072375084,4.676899246,4.817854262,1.003585642
715,4.593958968,0.037651886,0.708380178,-3.548999661,3.070056947,3.044187936,0.455704938
716,3.833354157,1.083405751,1.057190621,-4.021889077,3.367463438,3.181155174,0.453554882
717,2.175483056,-0.223100593,0.425493927,-1.162127239,1.070054989,1.251138063,0.24345026
718,4.486047039,0.870424666,0.680247021,-3.043233424,2.406853729,2.41542123,1.093348592
719,79.37088225,0.444219679,-0.169505509,-33.00204503,23.25283697,31.4389038,18.09630353
720,-0.126301769,-0.111105497,0.175194244,-0.152526103,0.550741887,0.261993666,-0.239113055
721,5.438937129,0.998840037,0.8584456,-4.245699381,3.442103135,3.766946886,1.018813013
722,5.869148669,-0.066640101,-0.134503237,-3.008672698,2.707296749,2.990120374,1.139792866
723,1.835567931,0.826737603,0.573189736,-2.727413467,2.181810961,2.100885647,0.693293893
724,1.346065227,0.258312067,0.006485975,-0.416886666,0.196386864,0.549683362,0.170538261
725,4.594608285,1.172535609,0.072943871,-1.872769849,0.947295704,2.013838846,0.674182189
726,5.345244656,3.077363376,1.168685117,-4.105298861,2.373517456,3.869458428,1.246543178
727,7.081923566,2.500221836,1.310278997,-5.560087172,3.587553534,4.336817804,1.600351228
728,4.30556714,2.573269538,1.072202481,-3.46497987,1.945813541,2.666238027,1.573576552
729,2.879389925,0.073417775,-0.07266456,-0.817715201,0.480352415,0.650798599,0.35024022
730,0.904523749,-0.908812171,-0.091225062,-0.763934459,1.176277167,0.679629502,-0.568077743
731,2.026437156,-1.41624201,-0.6373453,0.54739055,-0.041447705,-0.084156797,-0.747847641
732,6.359460221,-18.61822162,-6.720118217,2.744702787,7.371149249,-0.686319059,-11.47040135
733,0.234011991,-0.672981762,0.27410503,1.290630184,-0.045548678,0.086551203,-1.103803268
734,2.827253157,0.283189792,0.087208603,-0.401823759,0.124564436,0.478956468,0.257754399
735,3.298279666,0.813996801,0.021455536,0.961431331,0.713926757,0.121821914,0.892190445
736,8.408741665,-0.012397963,-0.697147076,1.532594739,-0.358244722,-0.805287686,0.6458193
737,2.235219186,-0.01508309,-0.09726811,-0.578757208,0.51314989,0.472716585,0.077021228
738,20.6777131,1.286520371,1.099436524,-3.314793132,3.445898667,2.634056439,2.94561313
739,2.293304056,-0.392148058,0.226262141,-0.000363428,0.208436433,-0.151668132,0.423978244
740,5.816405624,2.780250145,1.819704481,-1.109075824,1.081887616,1.272295964,0.938233903
741,3.539269138,-0.194299539,0.354633611,-0.893814772,0.706348942,0.160567174,-0.373169777
742,2.037902171,0.225567786,0.092854417,-0.280771928,0.0078836,0.331063662,0.168187414
743,2.631019763,0.348982362,0.209963292,-0.423663748,0.124279635,0.290842783,0.088546859
744,12.12937468,1.201712532,-0.218761947,-2.046280841,-0.078230716,3.219031604,1.730126585
745,0.315837569,-1.970067295,0.561217724,0.000499416,1.679876919,2.15280131,-1.76329556
746,9.925222556,6.324011239,1.84098187,1.109719961,-2.59171792,0.761822889,2.221725696
747,3.455578839,1.670517426,0.538003043,0.077590306,-0.748003037,0.388040502,1.260882111
748,10.55514347,6.195676067,1.53735712,-2.171450261,-0.782814525,2.066366184,2.740517508
749,4.113826681,1.851577605,0.040392729,-0.698699719,-0.283687324,-0.053357777,0.756140076
750,3.54671942,1.162971338,0.488666271,-0.87641545,0.120427835,0.243776557,0.596538569
