OBS,Latitude,Longitude,july_min,jan_max,prec,evap,soil,wind
OUT96100510,-33.90216667,21.816,4.23,35.73,305.86,0.03,0.41,4.22
OUT96100511,-33.901,21.81816667,4.23,35.73,305.86,0.03,0.41,4.22
OUT96100512,-33.898,21.81816667,4.23,35.73,305.86,0.03,0.41,4.22
PVR96111302,-33.92316667,18.97016667,6.06,33.55,506.25,0.19,0.45,3.49
PVR96111303,-33.92233333,18.973,6.06,33.55,506.25,0.19,0.45,3.49
PVR96111305,-33.92383333,18.977,6.06,33.55,506.25,0.19,0.45,3.49
PVR96111306,-33.92516667,18.9785,6.06,33.55,506.25,0.19,0.45,3.49
PVR96111307,-33.92516667,18.98233333,6.06,33.55,506.25,0.19,0.45,3.49
PVR96111309,-33.92866667,18.98916667,6.06,33.55,506.25,0.19,0.45,3.49
PVR96111312,-33.91016667,18.97583333,6.06,33.55,506.25,0.19,0.45,3.49
SMR96081501,-34.30083333,19.3845,6.87,29.51,363.87,0.14,0.41,3.67
SMR96081502,-34.29633333,19.35383333,6.87,29.51,363.87,0.14,0.41,3.67
SMR96081503,-34.296,19.34683333,6.87,29.51,363.87,0.14,0.41,3.67
SMR96081504,-34.291,19.33866667,6.87,29.51,363.87,0.14,0.41,3.67
SMR96082101,-33.8905,19.276,1.57,36.73,458.79,0.16,0.45,3.73
SMR96082103,-33.90633333,19.26183333,1.57,36.73,458.79,0.16,0.45,3.73
SMR96082105,-34.01533333,19.205,1.57,36.73,458.79,0.16,0.45,3.73
SMR96103001,-34.1325,18.91283333,6.06,33.55,506.25,0.19,0.45,3.49
SMR96103002,-34.14766667,18.90333333,6.06,33.55,506.25,0.19,0.45,3.49
SMR96110702,-33.48466667,19.24083333,0.23,36.51,527.34,0.21,0.47,3.48
SMR96110703,-33.4865,19.22416667,0.23,36.51,527.34,0.21,0.47,3.48
SMR96110704,-33.48383333,19.21983333,0.23,36.51,527.34,0.21,0.47,3.48
SMR96110705,-33.47966667,19.21183333,0.23,36.51,527.34,0.21,0.47,3.48
SHR96102703,-32.72833333,18.678,1.84,38.63,379.69,0.15,0.41,3.65
SHR96102706,-32.745,18.68016667,1.84,38.63,379.69,0.15,0.41,3.65
TOW96111102,-33.7775,20.69416667,2.62,36.51,290.04,0.03,0.41,4.58
TOW96111103,-33.777,20.699,2.62,36.51,290.04,0.03,0.41,4.58
TOW96111104,-33.78066667,20.701,2.62,36.51,290.04,0.03,0.41,4.58
TOW96111105,-33.7815,20.715,2.62,36.51,290.04,0.03,0.41,4.58
TOW96111106,-33.7825,20.72533333,2.62,36.51,290.04,0.03,0.41,4.58
TOW96111107,-33.78383333,20.7365,2.62,36.51,290.04,0.03,0.41,4.58
TOW96111108,-33.7845,20.74133333,2.62,36.51,290.04,0.03,0.41,4.58
TOW96111201,-33.7915,20.76666667,2.62,36.51,290.04,0.03,0.41,4.58
TOW96111202,-33.79233333,20.7705,2.62,36.51,290.04,0.03,0.41,4.58
TOW96111203,-33.7925,20.77533333,2.62,36.51,290.04,0.03,0.41,4.58
TOW96111205,-33.7955,20.78983333,2.62,36.51,290.04,0.03,0.41,4.58
TOW96111206,-33.79283333,20.7935,2.62,36.51,290.04,0.03,0.41,4.58
TOW96111207,-33.79116667,20.8005,2.62,36.51,290.04,0.03,0.41,4.58
TOW96111208,-33.79116667,20.81016667,2.62,36.51,290.04,0.03,0.41,4.58
TOW96111209,-33.78916667,20.81616667,2.62,36.51,290.04,0.03,0.41,4.58
WIJ96092401,-34.33166667,19.01616667,10.17,24.48,474.61,0.22,0.42,3.61
WIJ96092402,-34.21666667,19.18666667,1.57,36.73,458.79,0.16,0.45,3.73
WIJ96101004,-33.21166667,26.155,3.23,43.65,891.21,0.43,0.43,3.91
WIJ96101301,-34.13333333,19.91666667,1.82,38.84,427.15,0.1,0.43,4.03
WIJ96101302,-34.13666667,19.91666667,1.82,38.84,427.15,0.1,0.43,4.03
WIJ96102002,-34.23,18.4,11.12,25.9,374.41,0.22,0.34,3.64
WIJ96102003,-34.22333333,18.39666667,11.12,25.9,374.41,0.22,0.34,3.64
WIJ96111701,-34.14833333,18.38333333,11.12,25.9,374.41,0.22,0.34,3.64
NGF96111709,-32.7365,18.76766667,1.84,38.63,379.69,0.15,0.41,3.65
NGF96111710,-32.74283333,18.77133333,1.84,38.63,379.69,0.15,0.41,3.65
RPN96090403,-33.40683333,19.0535,3.84,37.94,516.8,0.22,0.42,3.4
RPN96090501,-33.33966667,19.0885,0.23,36.51,527.34,0.21,0.47,3.48
LYM96111301,-34.06283333,18.91883333,6.06,33.55,506.25,0.19,0.45,3.49
LYM96111307,-34.028,18.95333333,6.06,33.55,506.25,0.19,0.45,3.49
LYM96112103,-34.0545,20.08816667,1.82,38.84,427.15,0.1,0.43,4.03
LYM96111701,-32.77616667,18.75916667,2.38,39.8,500.98,0.19,0.41,3.66
LYM96111705,-32.74316667,18.7735,1.84,38.63,379.69,0.15,0.41,3.65
LYM96111708,-32.7825,18.75433333,2.38,39.8,500.98,0.19,0.41,3.66
LYM96111709,-32.7825,18.76016667,2.38,39.8,500.98,0.19,0.41,3.66
SMR96111307,-34.0235,18.95333333,6.06,33.55,506.25,0.19,0.45,3.49
STU96102801,-34.52883333,20,5.49,30.49,374.41,0.13,0.4,4.09
MCG96110101,-33.73566667,23.96233333,-0.38,38.85,442.97,0.17,0.41,3.3
MCG96110201,-33.768,23.96083333,8.42,29.69,390.23,0.17,0.44,2.8
MCG96110203,-33.77116667,23.95533333,8.42,29.69,390.23,0.17,0.44,2.8
MCG96110204,-33.772,23.95,8.42,29.69,390.23,0.17,0.44,2.8
MCG96110205,-33.768,23.94516667,8.42,29.69,390.23,0.17,0.44,2.8
MCG96110302,-33.78833333,24.02366667,8.42,29.69,390.23,0.17,0.44,2.8
MCG96110303,-33.79416667,24.02466667,8.42,29.69,390.23,0.17,0.44,2.8
VAL96102901,-34.07833333,19.313,1.57,36.73,458.79,0.16,0.45,3.73
WIJ96112901,-34.275,18.835,10.17,24.48,474.61,0.22,0.42,3.61
WIJ96112902,-34.28,18.83,10.17,24.48,474.61,0.22,0.42,3.61
RPN96080603,-32.84716667,18.731,2.38,39.8,500.98,0.19,0.41,3.66
VDW96102401,-33.3375,19.14833333,0.23,36.51,527.34,0.21,0.47,3.48
COR96100901,-33.71083333,21.786,0.71,40,390.23,0.05,0.45,3.94
NAH96120103,-31.69466667,18.81083333,2.19,40.82,232.03,0.04,0.36,4.32
NAH96120105,-31.69183333,18.8,2.19,40.82,232.03,0.04,0.36,4.32
NAH96120106,-31.70983333,18.83116667,2.19,40.82,232.03,0.04,0.36,4.32
NAH96120905,-33.90716667,19.1575,1.57,36.73,458.79,0.16,0.45,3.73
PJM96072706,-34.668,19.77816667,5.49,30.49,374.41,0.13,0.4,4.09
PJM96072801,-34.57966667,19.79383333,5.49,30.49,374.41,0.13,0.4,4.09
PJM96072804,-34.5765,19.7755,5.49,30.49,374.41,0.13,0.4,4.09
PMR96111701,-32.777,18.7635,2.38,39.8,500.98,0.19,0.41,3.66
PMR96120502,-33.528,18.445,3.84,37.94,516.8,0.22,0.42,3.4
PVR96111706,-32.741,18.76983333,1.84,38.63,379.69,0.15,0.41,3.65
PVR96111707,-32.738,18.77083333,1.84,38.63,379.69,0.15,0.41,3.65
PVR96111712,-32.7905,18.76083333,2.38,39.8,500.98,0.19,0.41,3.66
RPN96091002,-33.37266667,19.094,0.23,36.51,527.34,0.21,0.47,3.48
DOA96120202,-33.58333333,23.20316667,-0.79,38.52,516.8,0.11,0.48,3.55
DOA96120303,-33.6365,22.9505,-0.79,38.52,516.8,0.11,0.48,3.55
NAH96121201,-34.11083333,19.99516667,1.82,38.84,427.15,0.1,0.43,4.03
NAH96121202,-34.09283333,19.98116667,1.82,38.84,427.15,0.1,0.43,4.03
NAH96121204,-34.07033333,19.94683333,1.82,38.84,427.15,0.1,0.43,4.03
NAH96121303,-34.08733333,19.99566667,1.82,38.84,427.15,0.1,0.43,4.03
VDW96112801,-33.40716667,19.21383333,0.23,36.51,527.34,0.21,0.47,3.48
NGF96123101,-34.08683333,18.42583333,11.12,25.9,374.41,0.22,0.34,3.64
NGF96123102,-34.088,18.43016667,11.12,25.9,374.41,0.22,0.34,3.64
NGF96123103,-34.08966667,18.43533333,11.12,25.9,374.41,0.22,0.34,3.64
NGF96123104,-34.085,18.42433333,11.12,25.9,374.41,0.22,0.34,3.64
NGF97010401,-33.7405,19.11616667,0.23,36.51,527.34,0.21,0.47,3.48
NGF97010402,-33.747,19.11933333,0.23,36.51,527.34,0.21,0.47,3.48
NGF97010403,-33.75466667,19.12083333,1.57,36.73,458.79,0.16,0.45,3.73
TLE96041301,-34.40766667,19.1875,6.87,29.51,363.87,0.14,0.41,3.67
TLE96041302,-34.40083333,19.19233333,6.87,29.51,363.87,0.14,0.41,3.67
TLE96042001,-33.74166667,19.115,0.23,36.51,527.34,0.21,0.47,3.48
TLE96042002,-33.745,19.11833333,0.23,36.51,527.34,0.21,0.47,3.48
TLE96101303,-34.14916667,18.39216667,11.12,25.9,374.41,0.22,0.34,3.64
TLE96101304,-34.15,18.39066667,11.12,25.9,374.41,0.22,0.34,3.64
TLE96101305,-34.14733333,18.38833333,11.12,25.9,374.41,0.22,0.34,3.64
TLE96101306,-34.14416667,18.381,11.12,25.9,374.41,0.22,0.34,3.64
TLE96101307,-34.14333333,18.39083333,11.12,25.9,374.41,0.22,0.34,3.64
TLE96102002,-34.22766667,18.4165,11.12,25.9,374.41,0.22,0.34,3.64
TLE96102003,-34.221,18.3935,11.12,25.9,374.41,0.22,0.34,3.64
DOA96121302,-33.332,20.5775,0.23,37.73,300.59,0.03,0.43,4.14
DOA96121305,-33.33016667,20.565,0.23,37.73,300.59,0.03,0.43,4.14
DOA96121306,-33.33016667,20.557,0.23,37.73,300.59,0.03,0.43,4.14
DOA96121307,-33.3285,20.55533333,0.23,37.73,300.59,0.03,0.43,4.14
DOA96121309,-33.33016667,20.5435,0.23,37.73,300.59,0.03,0.43,4.14
DOA96121312,-33.34766667,20.5505,0.23,37.73,300.59,0.03,0.43,4.14
DOA96121314,-33.352,20.55266667,0.23,37.73,300.59,0.03,0.43,4.14
AWA96111901,-33.81316667,22.71433333,7.26,30.83,348.05,0.08,0.43,2.07
AWA96111905,-33.81033333,22.72166667,7.26,30.83,348.05,0.08,0.43,2.07
AWA96120201,-33.841,22.5035,7.26,30.83,348.05,0.08,0.43,2.07
HRK96101305,-33.63833333,24.451,0.54,42.04,453.52,0.14,0.44,3.92
PVR97010201,-33.95033333,19.17633333,1.57,36.73,458.79,0.16,0.45,3.73
PVR97010202,-34.05383333,19.2005,1.57,36.73,458.79,0.16,0.45,3.73
PVR97010203,-34.11366667,19.23066667,1.57,36.73,458.79,0.16,0.45,3.73
STU96121201,-34.5395,20.0335,5.49,30.49,374.41,0.13,0.4,4.09
AGR96111003,-33.99633333,18.4225,11.12,25.9,374.41,0.22,0.34,3.64
AGR96122806,-34.45683333,20.485,8.98,29.13,237.3,0.02,0.37,4.33
AGR96122807,-34.45233333,20.48383333,8.98,29.13,237.3,0.02,0.37,4.33
AGR96122811,-34.4405,20.46666667,8.98,29.13,237.3,0.02,0.37,4.33
AGR96122813,-34.44366667,20.45216667,8.98,29.13,237.3,0.02,0.37,4.33
AGR97010125,-34.45816667,20.37716667,8.98,29.13,237.3,0.02,0.37,4.33
AGR97010127,-34.4555,20.35716667,8.98,29.13,237.3,0.02,0.37,4.33
AGR97010128,-34.45683333,20.3595,8.98,29.13,237.3,0.02,0.37,4.33
AGR97010130,-34.46266667,20.34216667,8.98,29.13,237.3,0.02,0.37,4.33
AGR97010132,-34.4725,20.34,8.98,29.13,237.3,0.02,0.37,4.33
AGR97010133,-34.478,20.33833333,8.98,29.13,237.3,0.02,0.37,4.33
AGR97010134,-34.48466667,20.33716667,8.98,29.13,237.3,0.02,0.37,4.33
AGR97010135,-34.48833333,20.34,8.98,29.13,237.3,0.02,0.37,4.33
AGR97010137,-34.49683333,20.34333333,8.98,29.13,237.3,0.02,0.37,4.33
AGR97010408,-34.0635,20.46333333,2.62,36.51,290.04,0.03,0.41,4.58
AGR97010417,-34.07066667,20.49883333,2.62,36.51,290.04,0.03,0.41,4.58
AGR97010418,-34.0735,20.49883333,2.62,36.51,290.04,0.03,0.41,4.58
AGR97010429,-34.0545,20.48116667,2.62,36.51,290.04,0.03,0.41,4.58
LIN96083002,-33.2525,19.82333333,-1.1,36.98,622.27,0.15,0.55,3.74
LYM96122701,-34.2635,18.45966667,10.17,24.48,474.61,0.22,0.42,3.61
LYM97010401,-33.73733333,19.115,0.23,36.51,527.34,0.21,0.47,3.48
LYM97010402,-33.73966667,19.11666667,0.23,36.51,527.34,0.21,0.47,3.48
LYM97010403,-33.75133333,19.1225,1.57,36.73,458.79,0.16,0.45,3.73
MEL96111201,-33.90983333,19.14083333,1.57,36.73,458.79,0.16,0.45,3.73
MEL96111202,-33.909,19.14616667,1.57,36.73,458.79,0.16,0.45,3.73
STU96112701,-34.54133333,20.025,5.49,30.49,374.41,0.13,0.4,4.09
TLE96092210,-34.32833333,18.993,10.17,24.48,474.61,0.22,0.42,3.61
WIJ96092210,-34.32566667,18.99483333,10.17,24.48,474.61,0.22,0.42,3.61
WIJ96122601,-34.14583333,18.40083333,11.12,25.9,374.41,0.22,0.34,3.64
WIJ96122603,-34.145,18.38666667,11.12,25.9,374.41,0.22,0.34,3.64
WIJ96122604,-34.14666667,18.38,11.12,25.9,374.41,0.22,0.34,3.64
WIJ96122605,-34.14416667,18.37666667,11.12,25.9,374.41,0.22,0.34,3.64
WIJ96122607,-34.15,18.3875,11.12,25.9,374.41,0.22,0.34,3.64
WIJ96122801,-34.14833333,18.38833333,11.12,25.9,374.41,0.22,0.34,3.64
WIJ96122802,-34.14833333,18.38,11.12,25.9,374.41,0.22,0.34,3.64
WIJ96122805,-34.15333333,18.385,11.12,25.9,374.41,0.22,0.34,3.64
WIJ96122806,-34.145,18.40333333,11.12,25.9,374.41,0.22,0.34,3.64
WIJ97010201,-33.99666667,18.42,11.12,25.9,374.41,0.22,0.34,3.64
JAT96122904,-34.30133333,18.9425,10.17,24.48,474.61,0.22,0.42,3.61
JAT96122905,-34.31533333,18.96133333,10.17,24.48,474.61,0.22,0.42,3.61
AGR96121102,-33.39766667,19.117,0.23,36.51,527.34,0.21,0.47,3.48
AGR96121103,-33.41616667,19.12633333,0.23,36.51,527.34,0.21,0.47,3.48
AGR96121308,-33.3185,20.5775,0.23,37.73,300.59,0.03,0.43,4.14
AGR96121309,-33.318,20.5715,0.23,37.73,300.59,0.03,0.43,4.14
AGR96121310,-33.3185,20.56716667,0.23,37.73,300.59,0.03,0.43,4.14
AGR96121311,-33.32066667,20.56183333,0.23,37.73,300.59,0.03,0.43,4.14
AGR96121316,-33.3325,20.54466667,0.23,37.73,300.59,0.03,0.43,4.14
AGR96121322,-33.3495,20.549,0.23,37.73,300.59,0.03,0.43,4.14
AGR96121323,-33.3545,20.54733333,0.23,37.73,300.59,0.03,0.43,4.14
AGR96121401,-33.50583333,20.65916667,0.23,37.73,300.59,0.03,0.43,4.14
AGR96121402,-33.50633333,20.68016667,0.23,37.73,300.59,0.03,0.43,4.14
AGR96121403,-33.49466667,20.71183333,0.23,37.73,300.59,0.03,0.43,4.14
AGR96121404,-33.491,20.69783333,0.23,37.73,300.59,0.03,0.43,4.14
AGR96121407,-33.33416667,20.44683333,0.23,37.73,300.59,0.03,0.43,4.14
AGR96121410,-33.33016667,20.4645,0.23,37.73,300.59,0.03,0.43,4.14
AGR96121411,-33.33533333,20.46933333,0.23,37.73,300.59,0.03,0.43,4.14
DJL97011601,-33.836,19.08716667,1.57,36.73,458.79,0.16,0.45,3.73
DJL97011605,-33.859,19.143,1.57,36.73,458.79,0.16,0.45,3.73
DJL97011606,-33.86216667,19.16716667,1.57,36.73,458.79,0.16,0.45,3.73
DJL97011607,-33.85316667,19.157,1.57,36.73,458.79,0.16,0.45,3.73
DJL97011612,-33.81983333,19.11633333,1.57,36.73,458.79,0.16,0.45,3.73
DJL97011614,-33.8085,19.09883333,1.57,36.73,458.79,0.16,0.45,3.73
NAH97011001,-33.46933333,23.50266667,-0.38,38.85,442.97,0.17,0.41,3.3
NAH97011003,-33.46166667,23.51016667,-0.38,38.85,442.97,0.17,0.41,3.3
STU97011401,-34.5455,20.03833333,5.49,30.49,374.41,0.13,0.4,4.09
STU97011402,-34.54766667,20.0415,5.49,30.49,374.41,0.13,0.4,4.09
STU97011403,-34.54733333,20.03583333,5.49,30.49,374.41,0.13,0.4,4.09
STU97011404,-34.54166667,20.037,5.49,30.49,374.41,0.13,0.4,4.09
STU97011501,-34.53783333,20.0355,5.49,30.49,374.41,0.13,0.4,4.09
STU97011601,-34.5395,20.03333333,5.49,30.49,374.41,0.13,0.4,4.09
DOA96122301,-33.47033333,21.28233333,0.3,39.56,374.41,0.05,0.41,4.09
PMR96121401,-33.505,20.677,0.23,37.73,300.59,0.03,0.43,4.14
PMR96121402,-33.4995,20.701,0.23,37.73,300.59,0.03,0.43,4.14
WIJ96121405,-33.3325,20.46616667,0.23,37.73,300.59,0.03,0.43,4.14
LYM96121102,-33.38783333,19.114,0.23,36.51,527.34,0.21,0.47,3.48
LYM96121401,-33.50716667,20.65383333,0.23,37.73,300.59,0.03,0.43,4.14
LYM96121402,-33.504,20.68166667,0.23,37.73,300.59,0.03,0.43,4.14
LYM96121403,-33.4995,20.70483333,0.23,37.73,300.59,0.03,0.43,4.14
LYM96121404,-33.49833333,20.7205,0.23,37.73,300.59,0.03,0.43,4.14
LYM96121405,-33.34016667,20.45433333,0.23,37.73,300.59,0.03,0.43,4.14
SMR96121107,-33.43516667,19.11916667,0.23,36.51,527.34,0.21,0.47,3.48
SMR96121111,-33.38966667,19.09733333,0.23,36.51,527.34,0.21,0.47,3.48
AGR96120406,-34.43783333,19.56283333,6.87,29.51,363.87,0.14,0.41,3.67
CHE96120401,-34.4695,19.85883333,5.49,30.49,374.41,0.13,0.4,4.09
CHE96120402,-34.464,19.83883333,5.49,30.49,374.41,0.13,0.4,4.09
CHE96120405,-34.48383333,19.76116667,5.49,30.49,374.41,0.13,0.4,4.09
CHE96120406,-34.48833333,19.7445,5.49,30.49,374.41,0.13,0.4,4.09
CHE96120409,-34.52433333,19.61916667,6.87,29.51,363.87,0.14,0.41,3.67
STU96120401,-34.46433333,19.84283333,5.49,30.49,374.41,0.13,0.4,4.09
STU96120404,-34.4765,19.7745,5.49,30.49,374.41,0.13,0.4,4.09
STU96120407,-34.5085,19.71666667,5.49,30.49,374.41,0.13,0.4,4.09
STU96120408,-34.53333333,19.62316667,6.87,29.51,363.87,0.14,0.41,3.67
STU96120409,-34.52116667,19.564,6.87,29.51,363.87,0.14,0.41,3.67
CHE96112703,-34.13833333,18.9435,6.06,33.55,506.25,0.19,0.45,3.49
PMR97012605,-34.23066667,18.41116667,11.12,25.9,374.41,0.22,0.34,3.64
PMR97012606,-34.22833333,18.40383333,11.12,25.9,374.41,0.22,0.34,3.64
AGR96112705,-34.14466667,18.93966667,6.06,33.55,506.25,0.19,0.45,3.49
AGR97011601,-33.83416667,19.09883333,1.57,36.73,458.79,0.16,0.45,3.73
AGR97011602,-33.836,19.10383333,1.57,36.73,458.79,0.16,0.45,3.73
AGR97011605,-33.85683333,19.14083333,1.57,36.73,458.79,0.16,0.45,3.73
AGR97011607,-33.855,19.15433333,1.57,36.73,458.79,0.16,0.45,3.73
AGR97011610,-33.84366667,19.13433333,1.57,36.73,458.79,0.16,0.45,3.73
CVV97012301,-33.52166667,18.48416667,3.84,37.94,516.8,0.22,0.42,3.4
CVV97012302,-33.52083333,18.48666667,3.84,37.94,516.8,0.22,0.42,3.4
CVV97012304,-33.32916667,18.24,9.37,27.08,337.5,0.15,0.39,3.65
DOA97011503,-33.29816667,21.2275,0.3,39.56,374.41,0.05,0.41,4.09
DOA97011504,-33.30083333,21.23016667,0.3,39.56,374.41,0.05,0.41,4.09
DOA97011505,-33.30266667,21.23116667,0.3,39.56,374.41,0.05,0.41,4.09
DOA97011602,-33.39183333,21.743,0.71,40,390.23,0.05,0.45,3.94
DOA97011603,-33.39416667,21.74616667,0.71,40,390.23,0.05,0.45,3.94
DOA97011607,-33.38866667,21.74466667,0.71,40,390.23,0.05,0.45,3.94
DOA97011608,-33.38866667,21.751,0.71,40,390.23,0.05,0.45,3.94
DOA97011609,-33.3725,21.76566667,0.71,40,390.23,0.05,0.45,3.94
DOA97011610,-33.36933333,21.76283333,0.71,40,390.23,0.05,0.45,3.94
DOA97011611,-33.372,21.7705,0.71,40,390.23,0.05,0.45,3.94
DOA97011612,-33.37433333,21.7715,0.71,40,390.23,0.05,0.45,3.94
DOA97012404,-33.30183333,21.21883333,0.3,39.56,374.41,0.05,0.41,4.09
DOA97012405,-33.3,21.21783333,0.3,39.56,374.41,0.05,0.41,4.09
DOA97012406,-33.29816667,21.214,0.3,39.56,374.41,0.05,0.41,4.09
DOA97012410,-33.2955,21.20266667,0.3,39.56,374.41,0.05,0.41,4.09
DOA97012411,-33.2955,21.19783333,0.3,39.56,374.41,0.05,0.41,4.09
HRK95121901,-33.33333333,22.13233333,0.71,40,390.23,0.05,0.45,3.94
HRK96121902,-33.34683333,21.98016667,0.71,40,390.23,0.05,0.45,3.94
HRK96122001,-33.34283333,22.014,0.71,40,390.23,0.05,0.45,3.94
HRK96122002,-33.3315,22.11883333,0.71,40,390.23,0.05,0.45,3.94
HRK96122003,-33.33416667,22.1205,0.71,40,390.23,0.05,0.45,3.94
HRK96122004,-33.33066667,22.14033333,0.71,40,390.23,0.05,0.45,3.94
SMR96112704,-34.14183333,18.94116667,6.06,33.55,506.25,0.19,0.45,3.49
SMR96112705,-34.14333333,18.94233333,6.06,33.55,506.25,0.19,0.45,3.49
SMR96120401,-34.4695,19.86466667,5.49,30.49,374.41,0.13,0.4,4.09
SMR96120402,-34.46616667,19.8485,5.49,30.49,374.41,0.13,0.4,4.09
SMR96120403,-34.46466667,19.83333333,5.49,30.49,374.41,0.13,0.4,4.09
SMR96120405,-34.47333333,19.77833333,5.49,30.49,374.41,0.13,0.4,4.09
SMR96120406,-34.4815,19.76666667,5.49,30.49,374.41,0.13,0.4,4.09
SMR96120407,-34.4905,19.7395,5.49,30.49,374.41,0.13,0.4,4.09
SMR97011601,-33.83116667,19.095,1.57,36.73,458.79,0.16,0.45,3.73
SMR97011604,-33.86133333,19.14466667,1.57,36.73,458.79,0.16,0.45,3.73
SMR97011605,-33.86133333,19.16183333,1.57,36.73,458.79,0.16,0.45,3.73
SMR97011610,-33.82483333,19.12316667,1.57,36.73,458.79,0.16,0.45,3.73
SMR97011611,-33.8185,19.11083333,1.57,36.73,458.79,0.16,0.45,3.73
TOW97011601,-33.39233333,21.74683333,0.71,40,390.23,0.05,0.45,3.94
TOW97011604,-33.39583333,21.73016667,0.71,40,390.23,0.05,0.45,3.94
TOW97011606,-33.37483333,21.764,0.71,40,390.23,0.05,0.45,3.94
TOW97011607,-33.37616667,21.76833333,0.71,40,390.23,0.05,0.45,3.94
AGR96090517,-33.527,19.071,0.23,36.51,527.34,0.21,0.47,3.48
GEH96082401,-33.182,19.1745,-1.39,35.69,564.26,0.2,0.49,3.73
GEH96082408,-33.15683333,19.2015,-1.39,35.69,564.26,0.2,0.49,3.73
GEH96082409,-33.16316667,19.19666667,-1.39,35.69,564.26,0.2,0.49,3.73
GEH96082410,-33.163,19.18983333,-1.39,35.69,564.26,0.2,0.49,3.73
GEH96082411,-33.16583333,19.1835,-1.39,35.69,564.26,0.2,0.49,3.73
GEH96110701,-33.4775,19.208,0.23,36.51,527.34,0.21,0.47,3.48
GEH96110702,-33.481,19.21883333,0.23,36.51,527.34,0.21,0.47,3.48
GEH96121105,-33.39333333,19.099,0.23,36.51,527.34,0.21,0.47,3.48
GEH96122601,-33.15983333,19.14833333,-1.39,35.69,564.26,0.2,0.49,3.73
GEH96122604,-33.15133333,19.15433333,-1.39,35.69,564.26,0.2,0.49,3.73
GEH97012501,-33.15766667,19.14833333,-1.39,35.69,564.26,0.2,0.49,3.73
GEH97012502,-33.155,19.14683333,-1.39,35.69,564.26,0.2,0.49,3.73
GEH97012503,-33.15233333,19.14083333,-1.39,35.69,564.26,0.2,0.49,3.73
GEH97012505,-33.155,19.1355,-1.39,35.69,564.26,0.2,0.49,3.73
GEH97012506,-33.15983333,19.13383333,-1.39,35.69,564.26,0.2,0.49,3.73
JCJ96101302,-33.55683333,24.785,2.58,42.57,511.52,0.16,0.41,3.06
JCJ96101303,-33.56583333,24.78766667,2.58,42.57,511.52,0.16,0.41,3.06
KLE96082906,-33.53416667,20.53383333,0.23,37.73,300.59,0.03,0.43,4.14
KLE96082908,-33.53433333,20.54483333,0.23,37.73,300.59,0.03,0.43,4.14
KLE96082909,-33.532,20.54283333,0.23,37.73,300.59,0.03,0.43,4.14
NAH97012801,-34.09316667,18.89733333,6.06,33.55,506.25,0.19,0.45,3.49
NAH97012802,-34.0865,18.95533333,6.06,33.55,506.25,0.19,0.45,3.49
NGF97011801,-34.40283333,19.28883333,6.87,29.51,363.87,0.14,0.41,3.67
NGF97011802,-34.40166667,19.28433333,6.87,29.51,363.87,0.14,0.41,3.67
NGF97011804,-34.39833333,19.285,6.87,29.51,363.87,0.14,0.41,3.67
NGF97011815,-34.39583333,19.27533333,6.87,29.51,363.87,0.14,0.41,3.67
GEH96121102,-33.40266667,19.11866667,0.23,36.51,527.34,0.21,0.47,3.48
COR97012402,-33.742,21.92066667,0.71,40,390.23,0.05,0.45,3.94
COR97012403,-33.74033333,21.91266667,0.71,40,390.23,0.05,0.45,3.94
COR97012404,-33.73866667,21.90983333,0.71,40,390.23,0.05,0.45,3.94
COR97012801,-33.70983333,21.85266667,0.71,40,390.23,0.05,0.45,3.94
GOE97012401,-33.737,21.893,0.71,40,390.23,0.05,0.45,3.94
GOE97012402,-33.736,21.89683333,0.71,40,390.23,0.05,0.45,3.94
GOE97012403,-33.73833333,21.893,0.71,40,390.23,0.05,0.45,3.94
GOE97012404,-33.73833333,21.89683333,0.71,40,390.23,0.05,0.45,3.94
GOE97012405,-33.73866667,21.899,0.71,40,390.23,0.05,0.45,3.94
GOE97012406,-33.73916667,21.90216667,0.71,40,390.23,0.05,0.45,3.94
JCJ97020801,-33.78633333,24.155,6.64,35.12,427.15,0.16,0.44,2.84
NAH97013102,-33.9,18.98016667,6.06,33.55,506.25,0.19,0.45,3.49
NAH97020301,-34.06033333,18.91883333,6.06,33.55,506.25,0.19,0.45,3.49
SMR96090507,-33.4905,19.07916667,0.23,36.51,527.34,0.21,0.47,3.48
STN97011501,-33.73833333,21.9215,0.71,40,390.23,0.05,0.45,3.94
STN97012401,-33.73783333,21.90266667,0.71,40,390.23,0.05,0.45,3.94
STN97012402,-33.73783333,21.901,0.71,40,390.23,0.05,0.45,3.94
STN97012403,-33.7365,21.89033333,0.71,40,390.23,0.05,0.45,3.94
STN97012404,-33.7365,21.893,0.71,40,390.23,0.05,0.45,3.94
STN97012405,-33.73966667,21.901,0.71,40,390.23,0.05,0.45,3.94
STU97012201,-34.55,20.04166667,5.49,30.49,374.41,0.13,0.4,4.09
AGR97021301,-33.8975,19.33883333,1.57,36.73,458.79,0.16,0.45,3.73
AGR97021602,-34.31716667,18.96333333,10.17,24.48,474.61,0.22,0.42,3.61
AGR97021603,-34.31483333,18.95866667,10.17,24.48,474.61,0.22,0.42,3.61
AGR97021604,-34.31433333,18.95483333,10.17,24.48,474.61,0.22,0.42,3.61
AGR97021607,-34.301,18.94283333,10.17,24.48,474.61,0.22,0.42,3.61
AGR97021617,-34.22033333,18.83616667,6.06,33.55,506.25,0.19,0.45,3.49
